2024-02-07 19:46:19,022 INFO    StreamThr :880256 [internal.py:wandb_internal():86] W&B internal server running at pid: 880256, started at: 2024-02-07 19:46:19.021767
2024-02-07 19:46:20,036 DEBUG   HandlerThread:880256 [system_monitor.py:probe():223] {'os': 'Linux-5.4.0-155-generic-x86_64-with-glibc2.17', 'python': '3.8.18', 'heartbeatAt': '2024-02-07T11:46:19.938126', 'startedAt': '2024-02-07T11:46:18.882699', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/hpc2hdd/home/wenshuozhang/wsZHANG/hanlin/tune_clip.py', 'codePathLocal': 'tune_clip.py', 'codePath': 'tune_clip.py', 'git': {'remote': None, 'commit': 'e4d9007ebd5915d15aba345804f95842373fa93b'}, 'email': '1033187767@qq.com', 'root': '/hpc2hdd/home/wenshuozhang/wsZHANG/hanlin', 'host': 'gpu1-14', 'username': 'wenshuozhang', 'executable': '/hpc2hdd/home/wenshuozhang/.conda/envs/monodepth2/bin/python', 'cpu_count': 64, 'cpu_count_logical': 64, 'cpu_freq': {'current': 3.1991874999999976, 'min': 800.0, 'max': 3400.0}, 'cpu_freq_per_core': [{'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.185, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.199, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.199, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.199, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.199, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}, {'current': 3.2, 'min': 800.0, 'max': 3400.0}], 'disk': {'/': {'total': 786.3739242553711, 'used': 184.75431060791016}}, 'gpu': 'NVIDIA A800-SXM4-80GB', 'gpu_count': 8, 'gpu_devices': [{'name': 'NVIDIA A800-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A800-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A800-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A800-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A800-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A800-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A800-SXM4-80GB', 'memory_total': 85899345920}, {'name': 'NVIDIA A800-SXM4-80GB', 'memory_total': 85899345920}], 'memory': {'total': 1007.5425262451172}}
2024-02-07 19:46:20,042 INFO    HandlerThread:880256 [system_monitor.py:probe():224] Finished collecting system info
2024-02-07 19:46:20,042 INFO    HandlerThread:880256 [system_monitor.py:probe():227] Publishing system info
2024-02-07 19:46:20,042 DEBUG   HandlerThread:880256 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-02-07 19:46:20,668 INFO    Thread-13 :880256 [dir_watcher.py:_on_file_created():271] file/dir created: /hpc2hdd/home/wenshuozhang/wsZHANG/hanlin/wandb/run-20240207_194618-w83ekx23/files/conda-environment.yaml
2024-02-07 19:46:31,688 INFO    Thread-13 :880256 [dir_watcher.py:_on_file_modified():288] file/dir modified: /hpc2hdd/home/wenshuozhang/wsZHANG/hanlin/wandb/run-20240207_194618-w83ekx23/files/conda-environment.yaml
2024-02-07 19:46:31,714 DEBUG   HandlerThread:880256 [system_info.py:_save_conda():220] Saving conda packages done
2024-02-07 19:46:31,715 INFO    HandlerThread:880256 [system_monitor.py:probe():229] Finished publishing system info
2024-02-07 19:46:31,804 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:46:31,804 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: keepalive
2024-02-07 19:46:31,804 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:46:31,804 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: keepalive
2024-02-07 19:46:31,804 DEBUG   SenderThread:880256 [sender.py:send():382] send: files
2024-02-07 19:46:31,805 INFO    SenderThread:880256 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-07 19:46:31,809 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: python_packages
2024-02-07 19:46:31,809 DEBUG   SenderThread:880256 [sender.py:send_request():409] send_request: python_packages
2024-02-07 19:46:31,809 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: stop_status
2024-02-07 19:46:31,810 DEBUG   SenderThread:880256 [sender.py:send_request():409] send_request: stop_status
2024-02-07 19:46:31,811 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-07 19:46:32,102 DEBUG   SenderThread:880256 [sender.py:send():382] send: telemetry
2024-02-07 19:46:32,554 INFO    wandb-upload_0:880256 [upload_job.py:push():131] Uploaded file /tmp/tmp_rgqv8t1wandb/hjf3vi7f-wandb-metadata.json
2024-02-07 19:46:32,688 INFO    Thread-13 :880256 [dir_watcher.py:_on_file_created():271] file/dir created: /hpc2hdd/home/wenshuozhang/wsZHANG/hanlin/wandb/run-20240207_194618-w83ekx23/files/wandb-metadata.json
2024-02-07 19:46:32,688 INFO    Thread-13 :880256 [dir_watcher.py:_on_file_created():271] file/dir created: /hpc2hdd/home/wenshuozhang/wsZHANG/hanlin/wandb/run-20240207_194618-w83ekx23/files/output.log
2024-02-07 19:46:32,689 INFO    Thread-13 :880256 [dir_watcher.py:_on_file_created():271] file/dir created: /hpc2hdd/home/wenshuozhang/wsZHANG/hanlin/wandb/run-20240207_194618-w83ekx23/files/requirements.txt
2024-02-07 19:46:34,689 INFO    Thread-13 :880256 [dir_watcher.py:_on_file_modified():288] file/dir modified: /hpc2hdd/home/wenshuozhang/wsZHANG/hanlin/wandb/run-20240207_194618-w83ekx23/files/output.log
2024-02-07 19:46:35,103 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:46:38,690 INFO    Thread-13 :880256 [dir_watcher.py:_on_file_modified():288] file/dir modified: /hpc2hdd/home/wenshuozhang/wsZHANG/hanlin/wandb/run-20240207_194618-w83ekx23/files/output.log
2024-02-07 19:46:40,432 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:46:45,433 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:46:46,811 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: stop_status
2024-02-07 19:46:46,811 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-07 19:46:46,811 DEBUG   SenderThread:880256 [sender.py:send_request():409] send_request: stop_status
2024-02-07 19:46:51,115 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:46:51,693 INFO    Thread-13 :880256 [dir_watcher.py:_on_file_modified():288] file/dir modified: /hpc2hdd/home/wenshuozhang/wsZHANG/hanlin/wandb/run-20240207_194618-w83ekx23/files/config.yaml
2024-02-07 19:46:52,693 INFO    Thread-13 :880256 [dir_watcher.py:_on_file_modified():288] file/dir modified: /hpc2hdd/home/wenshuozhang/wsZHANG/hanlin/wandb/run-20240207_194618-w83ekx23/files/output.log
2024-02-07 19:46:56,694 INFO    Thread-13 :880256 [dir_watcher.py:_on_file_modified():288] file/dir modified: /hpc2hdd/home/wenshuozhang/wsZHANG/hanlin/wandb/run-20240207_194618-w83ekx23/files/output.log
2024-02-07 19:46:57,220 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:47:01,810 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: stop_status
2024-02-07 19:47:01,812 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-07 19:47:01,812 DEBUG   SenderThread:880256 [sender.py:send_request():409] send_request: stop_status
2024-02-07 19:47:04,547 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:47:09,549 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:47:14,550 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:47:16,810 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: stop_status
2024-02-07 19:47:16,810 DEBUG   SenderThread:880256 [sender.py:send_request():409] send_request: stop_status
2024-02-07 19:47:16,851 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-07 19:47:19,915 DEBUG   SystemMonitor:880256 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-07 19:47:19,917 DEBUG   SenderThread:880256 [sender.py:send():382] send: stats
2024-02-07 19:47:19,918 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:47:24,924 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:47:29,926 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:47:31,810 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: stop_status
2024-02-07 19:47:31,811 DEBUG   SenderThread:880256 [sender.py:send_request():409] send_request: stop_status
2024-02-07 19:47:31,813 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-07 19:47:35,043 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:47:40,047 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:47:45,055 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:47:46,810 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: stop_status
2024-02-07 19:47:46,810 DEBUG   SenderThread:880256 [sender.py:send_request():409] send_request: stop_status
2024-02-07 19:47:46,814 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-07 19:47:49,918 DEBUG   SenderThread:880256 [sender.py:send():382] send: stats
2024-02-07 19:47:50,918 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:47:55,919 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:48:00,924 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:48:01,810 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: stop_status
2024-02-07 19:48:01,811 DEBUG   SenderThread:880256 [sender.py:send_request():409] send_request: stop_status
2024-02-07 19:48:01,854 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-07 19:48:06,081 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:48:11,084 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:48:16,087 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:48:16,810 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: stop_status
2024-02-07 19:48:16,810 DEBUG   SenderThread:880256 [sender.py:send_request():409] send_request: stop_status
2024-02-07 19:48:16,811 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-07 19:48:19,919 DEBUG   SenderThread:880256 [sender.py:send():382] send: stats
2024-02-07 19:48:21,923 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:48:26,927 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
2024-02-07 19:48:31,811 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-07 19:48:31,824 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: stop_status
2024-02-07 19:48:31,824 DEBUG   SenderThread:880256 [sender.py:send_request():409] send_request: stop_status
2024-02-07 19:48:32,127 DEBUG   HandlerThread:880256 [handler.py:handle_request():146] handle_request: status_report
